0.0	39.300000000000004	m
88.98	109.36	m
113.94	127.2	m
133.34	142.84	m
153.28	154.98	s
154.98	161.14000000000001	s
161.14000000000001	166.8	s
166.8	173.8	s
174.20000000000002	176.74	s
176.74	184.54	s
185.18	186.22	s
186.22	209.62	s
210.4	224.46	s
226.94	282.16	m
285.84000000000003	331.36	m
331.36	340.90000000000003	s
341.82	351.06	s
351.46	354.24	s
354.96	358.84000000000003	s
359.46	363.34000000000003	s
364.64	366.46	s
367.46	368.12	s
369.32	373.48	s
378.18	383.16	s
398.02	399.62	s
399.62	400.64	s
405.46000000000004	419.82	s
419.82	422.94	m
422.94	423.68	s
423.68	425.46000000000004	s
425.46000000000004	444.1	s
444.1	449.82	s
449.82	451.3	s
451.3	455.78000000000003	m
455.78000000000003	457.08	s
457.08	471.58	m
471.58	484.5	s
484.5	486.76	s
486.76	492.5	s
492.5	495.56	s
495.56	503.0	s
506.66	507.58	s
507.58	516.86	s
517.62	518.86	s
519.92	524.2	s
527.48	539.08	s
540.76	544.16	s
546.4	548.92	s
554.46	557.8000000000001	s
559.48	569.12	s
569.12	571.72	s
574.78	581.0	s
595.34	604.6800000000001	m
605.98	623.74	m
629.14	632.1800000000001	m
650.2	651.48	s
651.48	656.46	s
656.46	659.88	s
680.58	681.74	s
682.54	683.96	s
684.58	685.76	s
688.22	688.92	s
689.42	690.36	s
694.92	704.86	s
704.86	708.22	s
709.08	709.6800000000001	s
710.24	715.02	s
716.04	719.94	s
720.76	727.5600000000001	s
728.44	732.5	s
732.5	733.64	s
734.28	737.8000000000001	s
738.6800000000001	739.22	s
739.96	748.36	s
749.4	751.78	s
753.46	772.26	s
772.8000000000001	773.4	s
774.2	781.88	s
782.5	783.22	s
784.16	785.2	s
785.66	792.88	s
793.5600000000001	794.62	s
795.74	800.98	s
802.1	803.32	s
804.02	812.48	s
813.5600000000001	815.26	s
816.28	820.0	s
820.0	821.84	s
823.46	835.24	s
835.82	838.82	s
851.4	859.1800000000001	s
859.1800000000001	861.4200000000001	s
863.62	867.0	s
867.0	869.66	s
898.9200000000001	899.98	s
