0.0	6.22	s
9.0	22.12	s
22.12	35.32	m
35.32	46.76	s
48.22	52.14	m
60.46	63.26	s
64.32000000000001	74.94	m
92.94	101.66	s
105.98	110.60000000000001	s
111.18	113.26	s
117.08	118.18	s
122.68	131.62	s
134.22	141.94	s
153.0	169.88	m
185.36	240.52	s
244.3	251.04	s
268.48	279.04	m
284.64	292.54	m
292.54	300.2	s
302.86	307.32	m
307.32	325.06	s
341.1	393.88	s
393.88	508.6	m
508.6	515.4	s
515.4	518.16	m
518.16	521.92	s
521.92	532.62	m
532.62	537.34	s
537.34	542.46	m
542.46	552.74	s
552.74	564.14	m
564.14	593.26	s
593.26	595.9	m
595.9	608.44	s
608.44	627.28	m
635.04	636.12	s
636.12	638.22	s
638.22	639.88	s
639.88	641.14	s
641.14	641.9	s
644.04	645.02	m
645.02	666.7	s
666.7	670.2	s
670.2	681.74	s
681.74	683.28	m
683.28	699.2	s
699.2	701.64	s
701.64	706.58	s
706.58	727.92	m
727.92	733.36	s
733.36	742.64	m
746.34	747.44	s
748.3000000000001	752.9	s
753.8000000000001	755.16	s
755.94	757.08	s
758.34	759.38	s
760.14	770.38	s
770.8000000000001	771.22	s
771.88	772.5600000000001	s
773.14	774.22	s
775.02	776.6800000000001	s
777.8000000000001	778.78	s
780.22	782.54	s
783.44	784.28	s
786.14	787.84	s
788.26	790.38	s
790.8000000000001	792.48	s
793.44	796.46	s
797.96	798.86	s
801.1	804.36	m
804.36	810.22	s
813.5600000000001	814.14	s
815.0	815.5600000000001	s
816.6	819.22	s
820.26	821.4	s
821.4	824.6	s
825.22	827.84	s
827.84	832.48	m
832.88	834.12	s
834.12	836.62	s
836.62	872.86	s
873.34	877.74	s
877.74	880.5600000000001	m
880.5600000000001	887.62	s
887.62	890.62	m
890.62	899.98	s
