0.0	3.52	s
8.16	30.32	m
32.78	48.06	s
52.94	56.660000000000004	s
61.96	63.38	s
67.48	73.88	s
76.02	81.78	m
86.4	95.38	s
124.06	133.28	m
133.28	136.78	s
148.70000000000002	154.66	m
180.66	187.58	m
199.48000000000002	209.64000000000001	m
234.5	241.38	m
244.94	262.66	m
262.66	264.26	s
264.26	269.22	m
293.78000000000003	296.1	s
296.1	306.26	s
311.36	312.84000000000003	s
312.84000000000003	319.18	s
319.18	320.72	s
320.72	328.72	s
335.3	343.78000000000003	m
355.92	386.38	m
388.92	393.46000000000004	m
402.26	406.16	m
434.56	442.24	s
447.3	453.64	s
471.14	476.56	m
476.56	477.64	s
498.46000000000004	499.44	s
520.0	523.44	m
523.44	524.44	s
524.44	527.6800000000001	s
527.6800000000001	530.5600000000001	s
530.5600000000001	532.1	s
532.1	538.66	m
541.46	558.58	m
565.3000000000001	585.78	s
585.78	589.0	s
589.0	602.9	s
602.9	612.28	m
638.98	640.36	m
642.32	653.64	m
662.7	664.1	s
671.9	677.4	s
704.84	719.26	m
729.82	757.82	s
765.7	773.66	m
779.52	784.98	m
784.98	818.7	s
818.7	823.1800000000001	m
823.1800000000001	842.84	s
842.84	845.12	m
845.12	849.46	s
849.46	855.22	m
855.22	868.36	s
868.36	874.1	m
874.1	876.9200000000001	s
887.3000000000001	892.2	s
