0.0	1.5	s
1.5	34.62	s
38.12	84.04	s
87.5	99.14	m
99.14	118.28	s
118.28	123.5	s
123.5	148.96	s
148.96	163.24	m
163.72	165.56	s
173.04	175.6	s
175.6	180.76	m
180.76	202.9	s
210.32	250.32	s
259.2	269.1	s
269.1	272.04	s
274.14	276.82	s
277.38	278.3	s
278.3	278.86	s
279.54	290.8	s
291.36	304.52	s
304.52	308.54	s
309.98	316.54	s
317.90000000000003	318.94	s
318.94	332.88	m
334.34000000000003	345.7	m
345.7	346.94	s
346.94	355.56	m
355.56	357.38	s
357.38	359.64	s
359.64	365.86	m
365.86	375.88	s
377.28000000000003	377.94	s
378.96	379.7	s
384.28000000000003	389.94	s
389.94	433.16	m
433.16	437.1	s
437.1	448.64	m
448.64	450.04	s
450.04	466.44	s
466.44	568.98	m
568.98	570.86	s
570.86	576.42	m
576.42	579.62	s
579.62	583.8000000000001	m
583.8000000000001	590.78	s
590.78	640.36	m
640.36	640.98	s
640.98	644.6	s
644.6	683.54	m
698.08	733.4	s
736.5	747.94	m
750.0600000000001	755.4	m
755.4	784.44	s
784.44	786.6800000000001	m
791.02	798.16	s
819.6	833.38	s
836.74	838.14	s
845.22	848.38	s
856.22	857.74	s
860.9	875.5600000000001	s
876.78	883.9200000000001	s
883.9200000000001	887.9	s
898.1	899.98	s
