0.0,97.27709750566893,m
146.79365079365078,493.772335600907,m
510.8390022675737,587.3487528344671,m
590.78820861678,629.3913832199546,m
629.7977324263038,630.4362811791383,m
632.0616780045351,633.0485260770974,m
634.7174603174603,635.892970521542,m
638.4181405895691,639.4485260770975,m
639.9274376417234,645.9210884353741,m
648.692970521542,649.6362811791383,m
650.6666666666666,651.4648526077098,m
652.3210884353741,652.9596371882086,m
653.7868480725624,654.4108843537415,m
657.5165532879819,658.009977324263,m
658.7356009070295,661.0285714285715,m
665.5274376417234,667.6897959183674,m
670.897052154195,672.261224489796,m
674.5832199546485,675.9038548752834,m
677.3986394557824,680.4172335600907,m
682.2022675736962,685.1482993197279,m
686.4399092970522,688.3845804988662,m
690.1260770975057,692.7092970521542,m
694.6539682539683,696.7582766439909,m
698.4272108843537,700.6331065759637,m
701.6344671201814,702.6648526077098,m
702.9115646258504,703.6952380952381,m
706.6267573696146,707.1927437641723,m
709.5582766439909,711.7786848072562,m
716.0163265306122,899.9909297052154,m
