0.0,405.2172335600907,m
407.51020408163265,595.5337868480725,m
595.5482993197279,595.7804988662132,m
596.5061224489796,598.3927437641723,m
599.9891156462585,603.1528344671202,m
604.3863945578231,612.4263038548753,m
613.5582766439909,618.1587301587301,m
618.6666666666666,621.7868480725624,m
624.6312925170068,654.875283446712,m
655.2671201814059,657.037641723356,m
657.5165532879819,671.7097505668934,m
672.4643990929706,675.7006802721088,m
679.2272108843538,680.1850340136054,m
681.6362811791383,684.4226757369614,m
685.5691609977324,691.6789115646259,m
694.334693877551,696.2068027210885,m
696.7437641723355,710.7047619047619,m
711.5755102040816,713.6943310657597,m
714.4199546485261,715.8131519274376,m
716.625850340136,719.4557823129252,m
720.2249433106576,721.6761904761905,m
722.5614512471656,749.5691609977324,m
750.7011337868481,758.3927437641723,m
759.8439909297052,763.0512471655329,m
764.7492063492064,766.5487528344671,m
767.5791383219955,768.1886621315193,m
769.7995464852607,770.9170068027211,m
772.2231292517007,775.2272108843538,m
777.6362811791383,778.1877551020408,m
779.9873015873015,782.3383219954649,m
784.0507936507937,790.465306122449,m
795.4575963718821,796.4589569160997,m
