10.956916099773242,75.00045351473923,m
176.2249433106576,206.0045351473923,m
236.1469387755102,304.2684807256236,m
307.1419501133787,344.75827664399094,m
366.54149659863947,395.29070294784583,m
432.950566893424,444.60408163265305,m
463.28163265306125,492.2485260770975,m
492.26303854875283,493.62721088435376,m
495.2671201814059,495.90566893424034,m
496.7764172335601,498.0244897959184,m
507.29795918367347,509.51836734693876,m
510.70839002267576,512.6675736961452,m
521.7814058956916,522.4199546485261,m
532.9124716553288,534.9732426303855,m
560.7038548752835,577.146485260771,m
594.5614512471656,653.2208616780046,m
655.2526077097506,664.3519274376417,m
711.2126984126984,814.4979591836735,m
837.4421768707483,865.6253968253968,m
874.0426303854875,899.9473922902495,m
