7.415873015873016,13.844897959183674,m
40.80907029478458,45.24988662131519,m
55.481179138322,57.58548752834467,m
65.24807256235827,66.68480725623583,m
69.20997732426304,92.4734693877551,m
93.96825396825396,95.44852607709751,m
96.02902494331066,96.11609977324262,m
100.94875283446711,143.4702947845805,m
170.55056689342405,196.5859410430839,m
197.2825396825397,246.00090702947847,m
251.08027210884353,252.73469387755102,m
257.7269841269841,259.3814058956916,m
269.1628117913832,283.0657596371882,m
285.54739229024943,301.2063492063492,m
307.72244897959183,314.2965986394558,m
314.8045351473923,337.4875283446712,m
340.6657596371882,369.7197278911565,m
379.68979591836734,404.7673469387755,m
406.2185941043084,430.90430839002266,m
432.31201814058954,522.8263038548753,m
522.8408163265306,525.2208616780046,m
526.1641723356009,527.0784580498866,m
528.1378684807256,532.2884353741497,m
533.1736961451247,534.5378684807256,m
535.698866213152,536.1777777777778,m
538.877097505669,545.8430839002267,m
547.308843537415,547.5845804988662,m
553.3024943310658,554.3619047619047,m
555.958276643991,557.9609977324263,m
558.5269841269841,559.6734693877551,m
560.6458049886621,562.3292517006803,m
563.2145124716553,564.1433106575963,m
566.0299319727891,566.8281179138322,m
569.0485260770974,571.1528344671202,m
572.778231292517,574.2585034013606,m
576.8997732426304,582.5741496598639,m
584.780045351474,636.9668934240362,m
637.3442176870748,638.6793650793651,m
640.5804988662131,672.1596371882086,m
673.1900226757369,753.4875283446712,m
761.9337868480726,765.3732426303854,m
773.9065759637189,844.1324263038549,m
850.4743764172335,899.9909297052154,m
