2.29297052154195,59.704308390022675,m
59.99455782312925,179.9981859410431,m
180.63673469387754,219.0077097505669,m
387.6426303854875,463.44126984126984,m
512.4353741496599,516.5714285714286,m
518.530612244898,524.2195011337868,m
530.5469387755102,538.8480725623583,m
541.2716553287981,544.7256235827664,m
549.5582766439909,557.6562358276644,m
558.2512471655328,560.6748299319728,m
561.8793650793651,565.6090702947846,m
567.0893424036282,568.235827664399,m
573.1845804988662,574.5487528344671,m
579.1637188208617,580.3827664399093,m
585.0267573696145,586.3038548752835,m
589.6852607709751,679.6916099773242,m
701.9827664399093,865.0739229024944,m
