74.11519274376417,74.28934240362811,m
231.93832199546486,232.1124716553288,m
232.3156462585034,232.5043083900227,m
232.7074829931973,233.46213151927438,m
233.85396825396825,234.9859410430839,m
405.6380952380952,405.68163265306123,m
405.88480725623583,406.26213151927436,m
680.0544217687075,682.0716553287982,m
837.8775510204082,839.3868480725623,m
840.7074829931972,842.1587301587301,m
843.1891156462585,845.9319727891157,m
850.0244897959184,850.9097505668934,m
857.5709750566893,859.1818594104309,m
860.4589569160997,861.4893424036281,m
862.4616780045352,862.6358276643991,m
