0.0,78.49795918367347,m
92.2702947845805,93.31519274376417,m
95.53560090702948,96.26122448979592,m
96.89977324263039,99.43945578231292,m
113.64716553287982,114.22766439909297,m
114.61950113378686,116.53514739229026,m
117.10113378684807,118.2766439909297,m
121.33877551020409,125.63446712018141,m
148.86893424036282,299.9873015873016,m
300.756462585034,359.9963718820862,m
360.9106575963719,501.49297052154196,m
537.5564625850341,631.2780045351474,m
647.9092970521542,712.9977324263039,m
714.7972789115646,892.5750566893424,m
894.098866213152,897.9882086167801,m
899.2943310657596,899.9909297052154,m
