0.0,203.26167800453516,m
221.79410430839002,236.50975056689342,m
245.75419501133786,277.3333333333333,m
292.33922902494334,336.1814058956916,m
337.5455782312925,343.2925170068027,m
348.27029478458047,488.59138321995465,m
491.2761904761905,609.1900226757369,m
610.5396825396825,639.7532879818594,m
641.4222222222222,647.2272108843538,m
649.5492063492063,660.4190476190477,m
670.8680272108844,675.9183673469388,m
676.7165532879818,682.6086167800454,m
684.2340136054422,689.8068027210884,m
690.7936507936508,698.3546485260771,m
700.0526077097505,715.5229024943311,m
717.4385487528344,719.9927437641724,m
720.5732426303855,729.7886621315192,m
729.8031746031746,729.8176870748299,m
731.4721088435374,775.0385487528345,m
775.9092970521542,778.1587301587301,m
778.9859410430839,779.6390022675737,m
779.8566893424037,783.7895691609978,m
785.8648526077097,789.144671201814,m
791.8004535147393,805.2244897959183,m
805.3260770975056,830.7519274376417,m
832.087074829932,839.9963718820861,m
840.38820861678,841.795918367347,m
842.5070294784581,847.7170068027211,m
853.7687074829932,872.2721088435375,m
882.3873015873016,897.5528344671202,m
