190.57777777777778,192.72562358276645,m
261.0358276643991,263.93832199546483,m
264.60589569161,289.0013605442177,m
289.5528344671202,289.68344671201817,m
297.91201814058957,327.2562358276644,m
345.8612244897959,353.5238095238095,m
356.8907029478458,366.5705215419501,m
396.77097505668934,460.5823129251701,m
472.8453514739229,480.4643990929705,m
492.7274376417234,497.5455782312925,m
522.3473922902494,524.0163265306122,m
525.4530612244898,527.180045351474,m
528.5297052154195,530.1986394557823,m
531.1274376417233,532.7963718820862,m
534.7990929705215,545.146485260771,m
641.8866213151928,694.7410430839002,m
