0.0,2.684807256235828,m
45.33696145124716,96.87074829931973,m
179.9981859410431,193.059410430839,m
198.42902494331065,200.0689342403628,m
200.08344671201814,281.01950113378683,m
283.675283446712,300.23401360544216,m
301.6707482993197,302.7591836734694,m
361.91201814058957,364.17596371882087,m
366.5124716553288,369.02312925170065,m
369.7487528344671,380.5170068027211,m
535.437641723356,593.4585034013605,m
602.1514739229025,603.1528344671202,m
606.5052154195012,607.4195011337869,m
608.6675736961452,667.5591836734694,m
780.6403628117914,847.978231292517,m
