0.0,1.0158730158730158,m
24.468027210884355,33.538321995464855,m
36.07800453514739,38.64671201814059,m
39.38684807256236,82.9532879818594,m
135.08208616780044,199.40136054421768,m
237.81587301587302,252.80725623582765,m
281.7015873015873,288.1596371882086,m
289.2625850340136,296.4172335600907,m
297.7814058956916,354.61224489795916,m
355.9909297052154,357.76145124716555,m
359.16916099773243,657.5455782312926,m
672.130612244898,762.8916099773243,m
836.5424036281179,886.9006802721088,m
