342.9151927437642,343.0893424036281,m
344.4390022675737,344.62766439909296,m
344.83083900226757,345.01950113378683,m
349.05396825396826,349.8086167800453,m
350.01179138321993,351.1873015873016,m
353.29160997732424,354.75736961451247,m
530.4888888888889,530.6775510204081,m
531.0693877551021,534.0299319727891,m
578.2639455782313,591.049433106576,m
591.5718820861678,593.4585034013605,m
593.6616780045351,597.3043083900227,m
597.5074829931973,600.7582766439909,m
603.4575963718821,603.631746031746,m
606.5197278911564,606.7083900226758,m
607.2888888888889,607.4775510204082,m
609.015873015873,609.2045351473923,m
609.5963718820861,615.7786848072562,m
713.0267573696145,716.5387755102041,m
716.7274376417233,717.1192743764173,m
851.243537414966,852.5061224489796,m
853.275283446712,855.0458049886621,m
855.7569160997732,899.9038548752834,m
