0.0,63.01315192743764,m
64.43537414965986,65.26258503401361,m
66.46712018140589,72.19954648526077,m
75.1891156462585,80.50068027210884,m
81.26984126984127,81.64716553287982,m
81.70521541950113,81.82131519274377,m
153.12108843537416,170.41995464852607,m
170.94240362811792,172.6548752834467,m
264.9832199546485,279.65532879818596,m
280.4390022675737,302.70113378684806,m
395.21814058956915,399.74603174603175,m
400.90702947845807,745.0848072562359,m
827.7768707482993,900.0054421768707,m
