0.0,16.05079365079365,m
94.34557823129252,153.9047619047619,m
176.1668934240363,201.5201814058957,m
274.097052154195,312.584126984127,m
351.1002267573696,369.2263038548753,m
466.3582766439909,543.0131519274377,m
547.6571428571428,547.9473922902495,m
548.5133786848072,549.0213151927437,m
549.9065759637189,584.8671201814059,m
601.0195011337869,642.5687074829932,m
655.5573696145125,672.6385487528345,m
672.6530612244898,672.6965986394558,m
678.0952380952381,721.7922902494331,m
730.2530612244898,792.4825396825397,m
