0.0	0.20952	m
1.44671	5.52744	s
2.48435	77.55374	m
18.35828	20.34376	s
21.96009	37.5746	s
42.40363	45.01769	s
53.41859	54.37642	s
58.74649	61.53016	s
77.53379	83.92925	s
87.46122	143.67347	m
89.90567	92.11066	s
94.75465	98.6458	s
102.87619	105.01134	s
106.82721	111.36689	s
142.00726	148.48254	s
159.43764	169.82404	s
170.67211	174.11429	s
179.63175	253.3941	m
267.522	269.24807	s
290.36009	291.84671	s
299.48934	303.12109	s
305.13651	329.81043	m
311.33243	315.01406	s
327.89478	333.64172	s
336.80454	369.61995	m
341.96281	342.761	s
359.14376	361.36871	s
377.60181	379.01859	s
381.70249	406.80544	s
402.74467	798.06621	m
425.72245	427.84762	s
429.73333	431.61905	s
432.80635	434.62222	s
457.12109	458.55782	s
464.73379	468.0263	s
475.71882	478.29297	s
491.66259	493.4585	s
495.4839	498.67664	s
500.18322	505.52109	s
519.61905	525.18639	s
534.84444	537.19909	s
538.70567	543.26531	s
595.76599	596.57415	s
636.17415	640.96327	s
657.55556	660.77823	s
701.18639	704.9678	s
733.44308	739.64898	s
757.26893	759.21451	s
763.06576	764.36281	s
796.73923	799.40317	s
800.94966	811.18639	s
805.4195	868.6059	m
815.34694	818.32018	s
825.3542	828.80635	s
832.44807	838.98322	s
839.95102	841.87664	s
853.36054	861.41224	s
868.0771	880.80816	s
881.94558	894.89615	s
891.71338	900.00454	m
