6.74467	8.04172	s
10.48617	11.55374	s
15.0059	41.06667	m
61.20091	63.64535	s
79.08027	89.87574	s
127.13107	143.66349	m
144.48163	152.26395	s
145.15011	157.15283	m
154.39909	165.1746	s
164.5161	172.51791	m
184.34104	185.6381	s
195.47574	198.8381	s
205.11383	217.93469	s
223.79138	229.38866	s
230.91519	237.34059	s
240.44354	265.28707	s
268.4	283.86485	s
289.82132	294.50068	s
297.30431	302.33288	s
303.39048	330.44898	s
317.97732	397.4068	m
333.85125	336.84444	s
400.60952	439.52109	m
422.23039	424.07619	s
426.46077	429.38413	s
430.68118	432.86621	s
437.61542	439.58095	s
441.1873	458.35828	m
450.27664	451.46395	s
455.29524	463.47664	s
459.64535	465.70159	m
468.12608	487.50204	m
490.87438	498.80635	s
501.01134	526.77279	s
537.77778	541.01043	s
542.14785	549.83039	s
557.25351	564.58685	s
568.07891	576.66939	s
589.61995	595.61633	s
598.51973	676.86168	m
663.19274	669.49841	s
672.64127	680.90249	s
680.25397	698.55238	m
696.95601	703.73061	s
702.3737	710.81451	m
705.07755	714.55601	s
715.75329	736.01723	m
729.94104	733.76236	s
735.02948	737.05488	s
738.46168	803.7034	s
805.44943	812.86259	s
814.64853	818.01088	s
822.75011	824.24671	s
826.37188	839.00317	s
841.94649	859.12744	s
860.91338	877.15646	s
886.07619	900.02449	s
